timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
12/3/2019 12:09,I really appreciate this win @MrDavidFixed1 thank you very much for this. #BallonDor2019 #BallonDor #MESSIX #TuesdayMotivation #TuesdayThoughts #30secondsRaidOnly #TuesdayMorning #CitiCBS #hdfcbankdown #ShowbizAgenda #MAMA2019 #PTIStabilisesEconomy #ArrestSonko #COPAAfrica2019 https://t.co/1sSGLHCD2N,MrWilliamPat,"[u'BallonDor2019', u'BallonDor', u'MESSIX', u'TuesdayMotivation', u'TuesdayThoughts', u'30secondsRaidOnly', u'TuesdayMorning', u'CitiCBS', u'hdfcbankdown', u'ShowbizAgenda', u'MAMA2019', u'PTIStabilisesEconomy', u'ArrestSonko', u'COPAAfrica2019']",45,
12/3/2019 12:09,"At the end of 2019 #BallonDor awards. Africa managed 4th, 5th best with Mané and Salah respectively.  Mané's ranking has however drawn criticism after a good year for club and country.  What was your reaction to the outcome. #AfricanewsPolls 🇸🇳🇪🇬⚽️🏆",africanews,"[u'BallonDor', u'AfricanewsPolls']",37854,38019
12/3/2019 12:09,The official top 10 from the Men's Ballon d'Or by ranking points.  Just seven points separated Lionel Messi and Virgil van Dijk in the #BallondOr voting. 😱 https://t.co/x6wrqoyTMH,LimitedFootball,[u'BallondOr'],2,
12/3/2019 12:09,Funny how yesterday the #BallonDor hosts could not dare show any highlights of Messi wearing an Argentina shirt😂😂😅,khalilmukhtar_,[u'BallonDor'],78,
12/3/2019 12:09,The typical Messi fan is like your average Christian. They take something so beautiful and make it so ugly. They are not interested in the beauty of the game. Just that they want to prove to you that their own God is better than yours. It's pathetic. #BallonDor #BallonDor2019,michaelpapi_,"[u'BallonDor', u'BallonDor2019']",1126,
12/3/2019 12:09,Votes au #BallonDor @francefootball :  Europe : 1️⃣ Van Dijk (231 pts) 2️⃣ Messi (194) 3️⃣ Ronaldo (151)  Afrique : 1️⃣ Messi (187) 2️⃣ Mané (170) 3️⃣ Van Dijk (154)  Am. du Sud : 1️⃣ Messi (47) 2️⃣ Van Dijk (39) 3️⃣ Ronaldo (34)  Asie : 1️⃣ Van Dijk (155) 2️⃣ Messi (134) 3️⃣ Ronaldo (100),blues_senegal,[u'BallonDor'],70,
12/3/2019 12:08,#Messi #Messi #Messi  #Messi #Messi #Messi   Hashtag speaks everything.. #GOAT   Congratulations #LeoMessi on winning #BallonDor 6th time!! 🙏  #BallonDor2019 #LM10 https://t.co/Z4xFK69cRi,Vishal_vp10,"[u'Messi', u'Messi', u'Messi', u'Messi', u'Messi', u'Messi', u'GOAT', u'LeoMessi', u'BallonDor', u'BallonDor2019', u'LM10']",444,
12/3/2019 12:08,16gh Yesterday 6Gh today and is not even 12Pm Now but  it's finished @MTNGhana You Guys Are Fraud Than #BallonDor @SaddickAdams Bigman Tellem to #SaveOurData Please,BestMorrat,"[u'BallonDor', u'SaveOurData']",133,
12/3/2019 12:08,The official top 10 from the Men's Ballon d'Or by ranking points.  Just seven votes separated Lionel Messi and Virgil van Dijk in the #BallondOr 😱 https://t.co/StOWRXagvO,SquawkaNews,[u'BallondOr'],21710,67123
12/3/2019 12:07,Did Alisson just say 'Good Ebening' at the #BallonDor2019 award ceremony?  Is he secretly dedicating the #YachineTrophy to Unai Emery?  @thealisonbecker what do you think? 😂😝 #BallonDor #COYG #EmeryOut #YNWA #LIVEVE #Liverpoolfc https://t.co/xzywrbbfWO,ELDommyNick,"[u'BallonDor2019', u'YachineTrophy', u'BallonDor', u'COYG', u'EmeryOut', u'YNWA', u'LIVEVE', u'Liverpoolfc']",281,
12/3/2019 12:07,"@MrDavidFixed1 God bless you for me sir, for all the good things you have done in my life with your fixed games. #BallonDor2019 #BallonDor #MESSIX #TuesdayMotivation #TuesdayThoughts #30secondsRaidOnly #TuesdayMorning #CitiCBS #hdfcbankdown #MAMA2019 #ProdigalSon #Nigeria #MUFC https://t.co/x6lrMLPRT6",Angela10984886,"[u'BallonDor2019', u'BallonDor', u'MESSIX', u'TuesdayMotivation', u'TuesdayThoughts', u'30secondsRaidOnly', u'TuesdayMorning', u'CitiCBS', u'hdfcbankdown', u'MAMA2019', u'ProdigalSon', u'Nigeria', u'MUFC']",114,
12/3/2019 12:07,"He is most definitely a GOAT, but VVD deserved the #BallonDor https://t.co/t4gpjuPF6K",KamoMoloi_A2G,[u'BallonDor'],1118,
