timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
12/1/2019 23:57,Virgil van Dijk is the first player  this season to score two EPL goals with his head.   Liverpool are 8 points clear at the top of the table.  Ballon D’Or 2019 Winner??  #brilafm #brilasports #liverpool #vandijk #virgilvandijk #virgil https://t.co/2wnvUKdjZq,Brilafm889,"[u'brilafm', u'brilasports', u'liverpool', u'vandijk', u'virgilvandijk', u'virgil']",27096,28102
12/1/2019 23:34,Calm as you like! https://t.co/qfKZrkLGk5  #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/EZRw4q0qIb,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 23:30,Keep warm like a Champion of Europe! https://t.co/cPLNiNJfVz   #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/5MHaIe19Sm,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 23:06,who is going to win the Ballon d'Or tomorrow? #Messi #Ronaldo #VanDijk,KrzyJuggernaut,"[u'Messi', u'Ronaldo', u'VanDijk']",3,
12/1/2019 22:32,Biggest poll just before #BallonDor results.  Who will win it? #Messi #VanDijk #Ronaldo #FCBarcelona #Juventus #Liverpoolfc #BallonDor2019 #football #LaLiga #ChampionsLeague #Champions #Argentina #Portugal #Nederland,bairedhimanshu,"[u'BallonDor', u'Messi', u'VanDijk', u'Ronaldo', u'FCBarcelona', u'Juventus', u'Liverpoolfc', u'BallonDor2019', u'football', u'LaLiga', u'ChampionsLeague', u'Champions', u'Argentina', u'Portugal', u'Nederland']",44,
12/1/2019 21:55,All top 3 contenders for the Balon D'Or scored for their clubs this weekend 🤗 Who're you voting for to win the Balon D'Or? #BalonDor #Messi #Ronaldo #VanDijk,AlaranUthman,"[u'BalonDor', u'Messi', u'Ronaldo', u'VanDijk']",1046,
12/1/2019 21:55,Imagine Van Dijk and Messi have the same amount of goals from open play this season. If we put VVD on pk’s and freekicks he might do numbers! #VanDijk #GOAT #BallonDor,Stef_Khan,"[u'VanDijk', u'GOAT', u'BallonDor']",577,
12/1/2019 21:34,Info ou intox ? #BallonDor2019 #francefootball #Messi #Mane #salah #vandijk #liverpool https://t.co/yCfs0YeY6z,KayserFoot,"[u'BallonDor2019', u'francefootball', u'Messi', u'Mane', u'salah', u'vandijk', u'liverpool']",1232,
12/1/2019 21:31,"Trent, our Scouse heartbeat! https://t.co/leDnqQAbBk  #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football #scouser https://t.co/sT20EhkQfq",TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football', u'scouser']",52,
12/1/2019 21:30,Liverpool are magic! https://t.co/VVzObkddSp  #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/RP9e5rjSsP,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 21:13,If best player was about goal scored then defenders can't be counted as player then...  Defenders are players too  #VanDijk  #Vandijkforballondor https://t.co/yCsIVqzfX8,kayode_kamil,"[u'VanDijk', u'Vandijkforballondor']",134,
12/1/2019 20:06,"Leaked results of the Ballon D'Or voting shows Lionel Messi has won the 2019 award.   Van Dijk second, followed by Salah. ⠀#messi #VanDijk  #BalonDor https://t.co/qjJJLBr1F6",Realmusaibrahim,"[u'messi', u'VanDijk', u'BalonDor']",2825,6510
12/1/2019 19:58,"Leaked results of the Ballon D'Or voting shows Lionel Messi has won the 2019 award.   Van Dijk second, followed by Salah.  #BalonDor  #messi #VanDijk https://t.co/zDZFZmCCXJ",Realmusaibrahim,"[u'BalonDor', u'messi', u'VanDijk']",2825,3241
12/1/2019 19:25,Extra decoration on the tree this year @VirgilvDijk #LFC #VanDijk #Christmas https://t.co/4OzCFM2eKl,dan_gunnell,"[u'LFC', u'VanDijk', u'Christmas']",213,
12/1/2019 17:47,Champions of Europe! https://t.co/3yNHpoMhsR   #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/KqGoai6xQP,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 17:45,European royalty! - https://t.co/G8n8afuC6y   #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/RC4p4Y9vuS,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 17:44,Our number 9! Available in multiple colours - https://t.co/lvJ80Pyz2l  #ynwa #livbha #liverpoolfc #liverpool #jft96 #bpl #livbri #premierleague #lfc #vandijk #sadiomane #mosalah #motd #scouse #vandijk #motd2 #december1st #cybermonday #blackfriday #firmino #football https://t.co/SVkybhx8LP,TheTwelfthRed,"[u'ynwa', u'livbha', u'liverpoolfc', u'liverpool', u'jft96', u'bpl', u'livbri', u'premierleague', u'lfc', u'vandijk', u'sadiomane', u'mosalah', u'motd', u'scouse', u'vandijk', u'motd2', u'december1st', u'cybermonday', u'blackfriday', u'firmino', u'football']",52,
12/1/2019 17:38,Just one more day until the winner is announced... Who will it be? 🏆 #BallondOr #VanDijk #Messi #Ronaldo https://t.co/81ttK7HTWL https://t.co/IWuNmEzIby,Transfers,"[u'BallondOr', u'VanDijk', u'Messi', u'Ronaldo']",1127,
12/1/2019 16:21,"#VanDijk, he's great really. Amazing in the air, quality on the ball and all around a good defender. But to say this man deserves the #BallonDor after 1 CL is disrespect to the many greats before him in his position",GomezA1_,"[u'VanDijk', u'BallonDor']",156,
12/1/2019 16:02,"Unbeaten run continues!!! 14th game done. 24 left. Keep it up Reds.  Anfield is a fortress! Unnecessary red card by Alison, but I would do the same. 3 points is all that matters. 2-1 (#VanDijk x2- #Dunk) #LiverpoolRoadToTitle #BorisFunFacts #Matchday14 @LFC  @OfficialBHAFC",boris4topusko,"[u'VanDijk', u'Dunk', u'LiverpoolRoadToTitle', u'BorisFunFacts', u'Matchday14']",257,
12/1/2019 15:50,My vote goes to #VanDijk ...But a slight feeling of #Messi winning it.. https://t.co/K8qh9uEkVs,randabjsjjis,"[u'VanDijk', u'Messi']",395,
12/1/2019 15:37,"What I'm loving is that the only weakness everyone is throwing our way is no clean sheets; yet our goals against is the 2nd lowest in the league, love this team!!! #LFC #Liverpoolfc #Klopp #VanDijk #PremierLeague #prem https://t.co/7gbi7TNJyb",Mike_3266,"[u'LFC', u'Liverpoolfc', u'Klopp', u'VanDijk', u'PremierLeague', u'prem']",27,
12/1/2019 15:11,Who will win the 2019 Ballon d'Or❓🤔  ✨The winner will be announced in Paris on 2 December 2019.  #Messi #Ronaldo #BallonDor #VanDijk @Cristiano @fifamedia https://t.co/m9VIlWUZXp,sports_xplore,"[u'Messi', u'Ronaldo', u'BallonDor', u'VanDijk']",64,
12/1/2019 14:51,@Princemichael51 The question is #Messi or #VanDijk .. #Mané should be in top 3  #BallonDor,thathuzaifa,"[u'Messi', u'VanDijk', u'Man\xe9', u'BallonDor']",10,
12/1/2019 14:02,"Virgil Van Dijk vs Brighton: 100% aerials won 100% duels won  90% pass accuracy  73 touches 5 clearances 5 recoveries 2 shots  2 goals 1 tackle  Man Of The Match We are Liverpool, We are top of the league! #liverpoolfc #liverpool #vandijk #lfc #premierleague #ynwa",relateablelfc,"[u'liverpoolfc', u'liverpool', u'vandijk', u'lfc', u'premierleague', u'ynwa']",3,
12/1/2019 13:58,"#BallondOr is ready, Are you? Who is winning it tomorrow? 👍- #Messi  🔁- #VanDijk https://t.co/z8gqHcedUi",OffsideTheory,"[u'BallondOr', u'Messi', u'VanDijk']",235,
